record_id,given_name,family_name,DOB,sex,phone_number,household_street_address,household_zip,parent_given_name,parent_family_name,parent_email
19438526,BAILEY CHRISTINA,KUHN,2013-06-25,F,3032553033,4385 DEVINNEY CT,80465-1020,BLAIR SIEGFRIED,GOERING,BLAIR.GOERING56@GMAIL.COM
19443069,DESTINY ISIDORA,ACUNA,2011-10-27,F,3034311849,3899 S BISCAY ST,80013-3662,JAZMIN LILIANA,ACUNA,
19442406,JASON CORI,BEGLEY,2010-01-27,M,3033461970,7480 MAGNOLIA ST,80022-1264,AMIRA MY,BEGLEY,ERZAEHLMIRALLES@GMX.NET
19441494,PARKER ELBERT,PROSS,2009-11-28,M,3039406527,12891 SHERAMDI ST,80503-9252,HARDING WINTHROP,PROSS,N@MARKETINGPROS.COM
19436336,ALEX NEIL,FREDRICH,2014-07-30,M,3039373705,12439 JOSEPHINE ST,80241-2744,KIMBERLY MNU,FREDRICH-SMITH,HONEYANNERISTM@GMAIL.COM
19441971,KENDAL CHERIDA,RUFFIN,2011-05-07,F,7205248520,904 EMERY ST,80501-4509,TRACY MABEL,BUTTON,OUTREACH@CRUNCHDELTONA.COM
19438126,TYLER ZEPH,WATERS,2012-06-23,M,,7845 BARBARA ANN DR APT H,80015-6682,[FIRST] ANDY,SAYERS,BASAYERS33@HOTMAIL.COM
19441944,SIMON ALTON,REED,2014-06-04,M,3036666972,18756 RANDOLPH PL,80249-8764,DIESEL ARSLAN,STEENBERGEN,ENTERPRISES.INFO@ECCELLENZA.EDU
19442691,CHEYANNE SONIA,ARCHULETA,2014-06-29,F,3037985381,4780 W 103RD CT,80031-2324,RAMON BAUTISTA,ARCHULETA,
19439775,AOKI,DEHART,2012-09-12,M,3032212516,3558 S  DEPEW ST  UNIT 303,80235,DAVID,DEHART,STARWARSVALENTINALOCA@GMAIL.COM
19438090,MELANIE,GUERRA-GUZMAN,2010-09-30,F,3038142569,1155 MARINE ST.,80302-6139,FABIAN XXX,GUERRA-GUZMAN,JHNGALLERY@DAUM.NET
19440447,ANDREW LUCAS,KELLER,2012-01-18,M,,5505 VALMONT RD LOT 49,80301-2926,TRAUTE WIEBKE,SPEER,SHOUTCASTERJAYCE@TIER.NET
19437732,ZOEY </ TD,PADILLA,2009-09-09,F,3037893216,3729 DAYTON WY #305,80014-7446,BETTY RAFAELLA,PADILLA,ALLBETSOFF@GMAIL.COM
19440765,RAECHEL DORIS,RICKETTS,2011-06-09,F,3034941582,7321 N 115TH ST,80504-8415,DEXTER PIERS,RICKETTS,OPMENTERTAINMENT@LIVE.COM
19440546,KIRK DIETMAR,FEHLBERG,2011-08-28,M,3039936335,6095 S LEYDEN ST,80111-4478,MARCEL DOMINIK,FEHLBERG,MARCELO@MABA.EDU
19437610,SAMUEL FENTON,DUSINBERRE,2012-12-06,UN,3039327107,12540 E WARREN DR UNIT F,80014.0,WANDA,DUSINBERRE,WANDAFAIRY@YAHOO.COM
19441746,SOPHIA MAY,BILLINGTON,2011-12-20,F,,1742 WALNUT ST APT 6,80302-5530,JENNIFER ALISON,BILLINGTON,JENNIFER@TRESCANORTHEND.COM
19443498,ADRIAN ANGEL,PEREZ,2009-09-11,M,3033479338,24705 E GUNNISON DR,80018-6055,RODOLFO TONI,PEREZ,VALLADOLID@STOPSUCESIONES.ORG
19441422,EVAN ISAIAH,BAKER,2013-09-16,M,3034043347,2885 E MIDWAY BLVD LOT 157,80234-7034,ALFIE THOMAS,SEXTON,J.SALFISCHBERGER@MOJO.EDU
19441692,BRADY ROYLE,HEATH,2010-11-20,M,3038534617,392 LAS LOMAS ST,80601-4189,ADA POLLY,VANMATRE,AYUDA@ZMART.COM
19443153,ELESIA IVANNA,GONZALEZ-DURAN,2010-01-25,F,7209223423,4759 OLD POST CT,80301-3912,RICARDO DANIEL,GONZALEZ-DURAN,RICARDO.VENEZA@BELLMEDIA.ORG
19437926,NICHOLAS,CAMPBELL,2012-07-01,M,3038936653,2985 AURORA  APT-416A,80303-3253,LINDA,MICHEL,RAILSCONF@RUBYCENTRAL.ORG
19443813,TIANNA JUDIT,COX-ANDERSON,2010-07-06,F,3037033566,273 MEADE ST,80219-1336,ADELBERT REZSX,SIPOS,MADELINE@STANDPOINTPA.COM
19440936,NATHAN ALICK,OLDS,2012-03-03,M,7203897648,8240 W 93RD WAY,80021-4514,JED SANDFORD,OLDS,FBOOK@NYKREDIT.COM
19441314,LEVI JASPER,FISHER,2014-10-25,M,3034403311,1121 ALBION ST APT 602,80220-2350,KERRY ROSALIND,FISHER,KERRY.FANNERAN@SHIVER.NET
19439378,ALAYAH BROOKLYN,BARRETT,2003-03-03,F,5359562,E CORNELL CIRCLE,80014-3149,ALICIA TEIGE,BARRETT-FOREMAN,FARMER4LIFE@GMAIL.COM
19437992,BENTON JAHEEM,MOORE,2014-09-03,M,3033993463,31630 ROBINSON HILL RD,80109-4542,NIKI P,GREY-MOORE,JAMORAPSANDBUSINESS95@GMAIL.COM
19439489,CARLO GIANCARLO,GRACIANO,2011-01-26,M,,DELAWARE ST,80110-5648,JOSHUA MACARIO,GRACIANO,GRACIANO.JOSHU196@LAMALETADECAROL.COM
19439573,EMERALD,NORWOOD,2019-11-27,F,3036706996,5247 PERRY ST,80212-4030,ELISA ELISA MNU,NORWOOD,THECROSSINGFM@GMAIL.COM
19440147,AVERY MEWAEL,ANDERSON,2012-08-04,M,3036780659,7035 W 36TH AVE APT 3,80033-7702,MEWAEL WELDE,ANDERSON,JAN@WORLDWIDEWARSAW.NET
19441728,CHARLOTTE BRITNEY,DYER,2014-12-19,F,3034274580,4535 YUKON CT APT 37,80033-3285,RODERICK MATT,DYER,KOFIDERICK1@LIVE.COM
19443702,CELINE JOSEPHINE,TANNOUS,2009-07-10,F,3033466946,25779 E CALHOUN PL,80016-4398,PHIL ESMOND,TANNOUS,PHILLYBLUNT_NO1@MSN.COM
19440342,ALEX JORG,SCHOPPE,2012-09-22,M,3034008361,8901 GRANT ST APT 434,80229-4434,ALFRED LUTZ,SCHOPPE,BGALLAGHER@LIGHTOFLIFE.ORG
19443105,DANIEL CRISTHIAN,RAMIREZ-JIMENEZ,2013-07-01,M,,15306 E BROWN PL,80013-1611,ALESSANDRA BIANCA,RAMIREZ-JIMENEZ,ALEXANDRAIRISHBUSINESS@GMAIL.COM
19440699,CHARLOTTE ELISABETH,DREYER,2014-02-09,F,7208705537,2705 HAWK ST,80260-5734,NIKLAS CLAUS,DREYER,THEBLUEDEVILCORNER@CAREYEVS.ORG
19438202,LUIS EDUARDO,BAUTISTA,2013-12-17,M,7203047612,13359 FAWN CT,80601.0,PRISCILLA ANTONIA,GONZALEZ-BAUTISTA,PAGB@RAFALAGOON.COM
19443873,LYNDSEY NATALIA,PETRIE,2009-06-27,F,3032804894,1014 ADAMS CIR APT 24,80303-1869,GEORGIA ABBY,HARRISON,TARA@TARAHARRISON.COM
19439991,JACOB PANCRAS,MICHELS,2009-07-25,M,3036399183,11221 OTIS ST,80020-3007,ETHEL WINIFRED,GAUDREAU,ALEX@THELIGHTDREAM.NET
19437620,LEXI MONICA,MOREAU,2014-05-21,F,,2400 S WILLIAMS ST,80210-5156,SHARI,COLLIER,BOOKNERDFOREVER@YAHOO.COM
19439964,RACHEL ALEXANDRA,JEANNETTE,2013-10-04,F,3034609767,1821 22ND ST APT 307,80302-5640,JULIA MANUELA,JEANNETTE,
19438896,YIN GUAN,UNK,2011-12-02,F,3034223072,926 5TH ST,80403-1454,MICHAEL HSI,CHUNG,DONHSIN@MIJAMGMT.COM
19437776,PAUL ASTON,FRENCH,2014-04-05,M,3036812705,138 GALAPAGO ST,80223.0,JENNY,FRENCH,SJENNY45E@EMILIAROMAGNATEATRO.COM
19438512,ALEX WALDEMAR,SCHAEF,2014-04-05,M,3036229517,2900 AURORA AVE APT 311,80303-2237,YASODA JESSIKA,SCHAEF,SCHAEF91@GMAIL.COM
19438518,JOHN MARCO,HAU,2010-12-19,M,3032840587,15259 W 69TH CIR UNIT B,80465-1020,ALAN MNU,HAU,HAU.ALAN.ERICH75@GMAIL.COM
19440939,BRENNA MARCIA,BOTT,2014-01-24,F,3032883160,14826 W WARREN AVE,80228-6424,PIERS RICHIE,BOTT,STUDIO@RYANSCOTT.ORG
19440552,JOSEPHINE MARIE,SCHOTT,2013-12-07,F,,1 WHITE BIRCH,80127-3551,REINHOLD HERBERT,SCHOTT,OUTWOODNEWBOLD@SCHOOLLETTINGS.ORG
19438084,AMY,MADRID,2010-06-18,F,3036999889,880 SYCAMORE PL,80015-4893,HUGH JUUS,MADRID,SLAYWITHKBRENAE@GMAIL.COM
19438626,"SAMUEL ""SAMY"" MNU",COLE,2013-06-22,M,3038059603,4580 FIELD ST,80033.0,DIGBY DIGBY,COLE,DIGBY_MUSIC@GMAIL.COM
19442673,JUAN JUAN FRANCISCO,RODRIGUEZ FLORES,2010-02-08,M,3038500504,32610 E 151ST AVE,80603-8877,LANA MARISOL,RODRIGUEZ FLORES,REDACCION@JAVIERPEREZANDRES.COM
19440819,DAVID JOSEPH,DENT,2014-01-14,M,3036938328,16431 E COLFAX AVE LOT 26,80011-5961,JEFFERSON WALTER,DENT,DBREE@EIRCOM.NET
19437897,MCKENZIE RUBY,INGALLS,2013-11-25,F,3034594512,1493 STERLING HILL COURT,80104-7606,STEVEN A.,"INGALLS-SMITH, JR.",HOLLYWOODSTAPES@GMAIL.COM
19439597,CASSIDY,MATHES,2018-08-27,F,3034998200,4178 S HARVEST RD,80010-1216,JOYCE COURTNEY,GRANVILLE-SMITH,CERENNAZ3553@GMAIL.COM
19441788,AMBRIA LORETTA,NELSON,2014-08-12,F,3037950106,1436 S IRVING ST APT B226,80219-3987,JENNIFER EVONNE,NELSON,JENNIFERGALLOWAY@COMCAST.NET
19442070,JWAN HAJJAJ,SAWAQED,2012-02-11,M,3033468284,1742 FOXFIELD DR,80104-9482,ATHIR MALIKA,SAWAQED,KPREMPEH@THIOTTAWA.ORG
19439743,MAYA,SKINNER,2011-10-01,F,7209290107,23173 BARNSLEY LN,80138-8839,HEATHER,SKINNER,DOLLYSMOM@GMAIL.COM
19438390,TREASA JUL,CHAVARRIA,2010-05-27,F,3039898750,16042 E 36TH AVE,80104-8753,GUIDO VICTORIO,ORNELAS COSTAS,SELVAGGIABABE@GMAIL.COM
19439022,JOSEPH EUGENE,EGERTON,2011-11-15,M,,1415 S PIERCE ST,80127-2576,RICHARD HARVEY BENJAMIN,BALAY,BALAY@COHEARTHOSPITAL.ORG
19441320,VONDELL MAVIS,WILSON,2012-07-01,F,3036836922,18926 E 22ND PL,80011-3629,BRYANT MEL,WILSON,LAMAR_BRYANT@BAYLOR.EDU
19441725,LOGAN CLAYTON,HULETT,2013-08-12,M,7203794321,62 GARDEN CTR APT 110,80020-1741,CHARITY XENTHE,HULETT,CDDFT.CHARITY@NHS.NET
19438316,MAKDA KEISHA,WRIGHT,2012-11-13,F,3034209688,855 BROADWAY APT 205,80302-7722,JEREMIAH DAHLAK,WRIGHT,
19443066,LUIS MANOLO,GONZALEZ-GUTIERREZ,2009-06-23,M,3036833367,2040 S FEDERAL BLVD LOT 22,80219-5446,CONSUELO NOELIA,GONZALEZ-GUTIERREZ,CONSULTATIONS@NCCA.NET
19443168,DIEGO SANTINO,NUNEZ,2011-10-08,M,,5530 CARSON ST,80239-3810,BONITA OLIVIA,NUNEZ,NUNEZ.OLIVI327@INTEROPEN.ORG
19442244,NICK CIANAN,MCKENDRY,2012-12-30,M,3034238417,6487 S HERITAGE PL W,80111-4634,ENDA ROIBEARD,MCKENDRY,B.ENDEDIJK@NRC.COM
19442253,JESSICA SARAID,DOOLEY,2009-10-21,F,3034585938,10555 W JEWELL AVE APT 20-204,80232-4837,SAJID JURCE,DOOLEY,BLANQUITA@DARK.NET
19440081,JEREMIAH YONAS,OLSON,2009-09-11,M,3038409491,21909 E CRESTLINE LN,80015-6022,SHUKORNIA DEHAB,OLSON,KIRBY@MENTORSCHOOLS.ORG
19442361,DAMON JUSTIN,MCADAMS,2009-04-27,M,3039979111,20141 E 43RD PL,80249-7300,ADITYA DHRUV,CHABRA,HR@LIVITYAFRICA.COM
19438686,LIZZIE CARMEL,BERNSTEIN SHEF,2018-05-01,F,,5324 S HALIFAX CIR,80015-3768,MRS,BERNSTEIN-SHEFFER,DJSTONE43@GMAIL.COM
19437930,HALLE DEMI,BELL,2012-07-06,F,3039734914,26710 ARBAR DR,80016-6130,MATTHEW,BELL,MASUMURAYUKI.PHOTO@GMAIL.COM
19437844,LUKE EMILIO,VILLARREAL,2012-11-11,M,3039737898,6580 NILE CIR,80007-6931,MARIA,VILLARREAL,MFV1986@BXCONFI.COM
19438742,AMBER CATE,BLEW-STARK,2009-12-22,F,,5554 LAREDO ST,80015.0,KRISTA ASHLEY,BLEW,ALI_GAB@HOTMAIL.COM
19439487,IVO,CANNATA,2007-06-08,M,3035344564,991 ARAPAHOE CIR,80027-1085,CHRISTINA WILMA,CANNATA,TINA98@GMAIL.COM
19437669,ALYSSA NERISSA,LOVEJOY,2012-10-15,F,3036178192,465 BREEZE LN,80017-5104,SHANNON URSU,LOVEJOY,MONPETITCOEUR.JH@GMAIL.COM
19440492,SARAH CAROLA,STEINBRECHER,2014-04-22,F,3036570057,1306 TRAIL RIDGE RD,80504-8745,MARIE LAURA,HACK,SCR003@MARIETTA.EDU
19437655,P C,FLEMING,2009-11-30,M,3034857425,18948 E LOW CIR,80015-3184,SHEILA,FLEMING,HEYTAMILCINEMA@GMAIL.COM
19440129,KEENAN MEDHANIE,GOODWINE,2009-06-22,M,3039269983,3300 S TAMARAC DR APT H312,80231-7147,NIRAN MAKOK,GOODWINE,DEBRA@FRANKLINSFOOD.COM
19440828,CHRISTIAN LEN,LANGMAN,2014-06-27,M,3037530670,11702 SHERMAN ST,80233-1115,WILBUR TOMMY,LANGMAN,ROBERT.BUCKLAND.MP@PARLIAMENT.ORG
19440186,ALLISON MADELENE,LINDQUIST,2013-06-17,F,3034386573,1041 E 105TH PL,80233-4203,ALEXIA RIM,LINDQUIST,LINDQUIST.RIM109@IMAGINACTIONVIDEOCLIPFESTIVAL.COM
19438910,CAREY ADALBERTA,KOCUR,2014-04-27,F,3034705116,7860 W MANSFIELD PKWY APT 12206,,STEVE BASIL,KOCUR,DAILYSUPPLER12@GMAIL.COM
19440015,CARSON BILL,PECOT,2009-09-09,M,3038627718,1459 S DAYTON CIR,80247-7339,JETHRO CRAIG,PERINE,GET@ME.NET
19442601,HERNAN TATO,QUINONEZ REYES,2010-09-09,M,3034997976,6026 E GEDDES CIR,80112-1519,TINA ALESSANDRA,QUINONEZ REYES,GETIN@GETIN.COM
19437547,GAVIN.,SHANE BAYLEY,2012-08-10,M,3038417184,1688 CARLSON AVE,80516-6970,LIBBY XXX,KELLER-SHA,LIBBY456@GMAIL.COM
19443741,TYLER TAO,ZHANG,2011-01-14,M,3039794972,603 LYKINS AVE,80304-4372,CVETO DJEGO,ZHANG,BLANDINETONA@TODAYSNDP.NET
19442535,JUSTIN ALPHONS,TRUJILLO,2010-08-29,M,3036829588,7090 W YALE AVE,80227-5737,RICARDO DAVID,TRUJILLO,RICARDO@OVIE.EDU
19442013,SUMMER JACKIE,PAGE,2010-02-26,F,3034667234,10254 S STATE HIGHWAY 83,80116-8014,PERCY DARCY,PAGE,PCOVERT@FORTOSAGE.NET
19439628,MARKUS W,BARNES,2010-06-06,M,3034705754,8306 SNOWWILLOW CT,80108-3624,CYNTHIA.     ALISHA,BRY,
19441206,PETER MELVIN,CARROLL,2009-12-25,M,3034397858,19746 E IDA DR,80015-5182,ADA DINA,CRIST,KNVB@GDVVMARTINISTAD.NET
19438722,COLLIN JOE,CURRENT,2011-02-14,M,7203282717,14259 W 86TH   PL,80005-5864,RUSSELL,CURRENT,LOZZA361@HOTMAIL.COM
19437964,RAINIER GREGOR,KORTENHORST,2012-04-16,M,3037666831,290 CLAUDE WAY,80241-3229,THOMA,"KOTRENHORST,",ZACHFARLOW@YAHOO.COM
19443150,RAUL OSWALDO,ALDRETE,2009-07-29,M,3037940985,2892 RIDGE DR,80020-1060,MELISSA CARMEN,ALDRETE,C.ALDRETE@MELISSAAGNOLETTI.EDU
19441578,NESSA FLO,MATHEWS,2009-12-20,F,3037793665,9417 PELON DR,80260-5551,CLIFFORD MORTON,MATHEWS,TCLIFFORD@CRAIN.COM
19440678,TYLER JOCHEN,BRAUN,2012-12-16,M,3038050465,19824 E STANFORD DR,80015-5402,HEIKE VANESSA,BRAUN,PR@HEATHERMARIANNA.COM
19441062,SAMUEL LEON,CRAIG,2010-08-04,M,3039736816,12972 VALLEJO CIR,80234-3794,JAFAR QUTUZ,CRAIG,FAHRE@RAI.ORG
19439478,JULIA LORCA,TOLEDANO,2014-06-16,F,,12829 AREZZO CIR,80134-6666,"""VESTA """"JULIE"""" JULIA""",MATSUO,CONTACTME@EVENTLATER.NET
19441401,EMILY AMBER,DYRDAL,2012-07-26,F,3039046642,5135 W 68TH AVE UNIT 3,80030-5770,MARSHALL JIMMY,DYRDAL,TIM.MARSHALL@STEWARTTALENT.COM
19439924,SALVADOR DIEGO,GARCIA,2010-10-24,M,3036808471,3063 S YAMPA WAY,80022-9443,JOSEPHINE MNU,GARCIA-SANCHEZ,YAZAR@DILHANE.NET
19443351,RICARDO MARCELO,GONZALEZ,2014-01-18,M,,9033 FEDERAL BLVD APT 354,80260-7458,CAMILO JIMENO,GONZALEZ,CEO@MLEON.COM
19443621,HASAN MEWAEL,BUTLER,2009-02-08,M,3037971037,3918 ASPEN HOLLOW CT,80104-3322,LUWAM GIRMA,BUTLER,BLCOLLIE@BUTLER.EDU
19439652,SAMUAL EVAN,NELSON-WALBURG,2011-06-22,M,3036785595,7324 N 83RD ST,80503-8538,"""BERNARD JU""""""",WALBURG,IONAGRACEXXX@GMAIL.COM
19441374,NIKOLAS DERICK,ARMSTRONG,2010-12-26,M,3037661171,1209 CLINTON ST,80010-3112,LEXY GERMAINE,ARMSTRONG,EVAN@BUILDSTRONG.NET
19442610,JESUS DIEGO,CEJA,2014-06-11,M,,3025 ATCHISON ST,80011-2209,ZACARIAS AZNAR,CEJA,
19439602,WALTER ESTEBAN,ZAGER,2012-03-22,M,7203281979,3682 S LEE COURT,80235-1123,ADOLF,ZAGER,GLENNHARRYPOTTER8@GMAIL.COM
19437552,NICOLE ALEXA,CAMPBELL,2011-12-11,F,3033539276,956 CHERRYDALE LN,80004.0,GARY STANLEY,CAMPBELL,TALLEN@FIU.EDU
19441338,AARON CHRISTOPHER,YOUNG,2009-02-05,M,3034565467,520 PLATEAU PKWY,80403-1531,LEE LUTHER,HICKMAN,SAM@ICONICIMAGES.NET
19439888,DEVIN MAXIMILIANO,CADENA,2009-02-24,M,3036008160,18986 E 57TH PL UNIT C,80249-8349,ANTOINETTEMARIA,SALDANA-SIMON,BROUSSELI25@GMX.ORG
19438186,CALADAN TYAS,WALLER,2011-11-07,M,,7041 DAHLIA ST,80022-1828,GREGORY WUPPO,WALLER,GREGW@GMAIL.COM
19440444,TYLER DIERK,HABERMAN,2012-10-06,M,,225 WELLINGTON ST,80234-3963,MAREN ANITA,HABERMAN,SOMORUYI@JOBBERMAN.COM
19441854,PETER CLAY,COATES,2009-08-27,M,3033759717,13081 GARFIELD DR,80241-2159,JEROME DEAN,COATES,VICTORROMERO_@OUTLOOK.COM
19441872,DAVID SHANE,WILSON,2011-09-15,M,7205289791,2424 E ILIFF AVE,80210-5410,WALTER PROSPERO,WILSON,JJ@FILTERCONSULTING.COM
19439070,ANTHONY DIETMAR,BRINK,2012-01-22,M,7204887759,10220 12TH @VE,80215-4505,LINDA-NICOLE,BRINK,CHICORYANVIDEOS@GMAIL.COM
19442964,MARJORIE RAMONA,ORELLANA,2012-02-20,F,3034223390,7105 SHOREHAM DR,80108-8261,GOSTO MUSLIM,ORELLANA,ORELLANA.GOSTO64@MUSICALLANERA.COM
19442415,JONATHON PIERCE,MCCONNELL,2009-07-28,M,3032568554,155 ELM ST,80220-6327,PIERCE JARLATH,MCCONNELL,CLARE.CANAVAN@UCDCONNECT.ORG
19440024,HUNTER IVOR,LEISE,2011-07-30,M,3037951448,5991 E PRINCETON AVE,80111-1030,SYLVESTER CHAD,LEISE,ADAM.SYLVESTER@UNITEDTALENT.COM
19437892,HEIDI,HEUER,2011-09-02,F,3036634193,14422 W   BAYAUD AVE,80215-1226,LEA JANET,VOGELZANG-HEUE,CINE_INVITAS@HOTMAIL.COM
19438528,OLIVIA VANESSA,TREITMAN,2012-08-14,F,7202742005,13368 CHERRY WAY,80219-5010,PETER MAURYCY,TREITMAN-CIEPLINSKI,MA.CIEPLINSKI@GOSERVECHANGE.COM
19442973,JOSE AZNAR,VELASQUEZ,2014-05-24,M,3039369549,9400 ROSE CT,80229-3737,PALOMA ARACELI,MARTINEZ,IVANPASCUALMARTINEZ@HOTMAIL.COM
19439443,VERENA SKY,SMITH,2011-01-16,F,3032340643,1801 DICHTER CT,80229-4646,MUHAMEDANTON,RIDANOVIC,RIDANOVIC.MUHAM37@HAPPYBUS.NET
19443132,YAHAIRA ANTONIA,MARTINEZ,2009-02-27,F,3036936719,861 CHERRY ST APT 31,80220-4028,CARLOS FRANCISCO,RODRIGUEZ,CARLOS.VALERO@UPR.EDU
19438020,JESSICA LIN,ADAMS,2014-02-03,F,3037021117,1582 S GRAND BAKER ST,80016-1351,SANDRA MERCED,ADAMS,NARANNACHO@GMAIL.COM
19438216,KIMBERLY CLAUDIA,DUARTE,2011-02-16,F,3033716862,16679 E BERRY LN,80015-6557,KRISTAL CAROLINA,DUARTE,DUARTE.CAROLINA98@GMAIL.COM
19443870,JALON DOMINIC,BAXTER,2014-10-06,M,3039483324,1150 GALAPAGO ST APT 118,80204-3575,CHELSEY ELLA,BAXTER,ELISAEESLEY@REMAX.NET
19442316,EMILY CORETTA,LEONARD,2012-06-23,F,3036833702,8577 S BRENTWOOD ST,80128-6221,JARLATH ENDA,LEONARD,LEONARD.ENDA32@SHAWNEELEONARD.COM
19439216,JARED VINCENT,JULIEN,2009-03-23,M,3039041056,3487 BLANCA PEAK CT,80027-6139,SANDRA,JULIEN,SOCIALMEDIA@RUV.COM
19442277,TANNER ASSAN,JENNINGS,2013-09-24,M,,4544 S CIMMARRON CIR UNIT A,80015-3954,PAT BERKLEY,JENNINGS,RYLEY.JENNINGS@RBC.COM
19443018,FELIX ALAN,HERNANDEZ,2010-02-21,M,3032150736,3201 W RADCLIFF AVE,80110-5246,NOA ALEJANDRA,HERNANDEZ,BERNARD@BERNARDONBOOZE.COM
19439428,KATHERINE GRACE,SUTTON,2019-06-18,F,3039376788,7203 S. PERTH WAY,80016-2349,BRIGHID,SUTTTON,
19437648,ALEXIS CAROLINE,HUTCHISON,2009-09-27,F,3032808005,16081 E RADCLIFF PL APT A,80015-6327,BRIDGET BERRY,LNU,KADUPACHECO@LIVE.COM
19442646,YASSMIN DIEGO,PULIDO,2012-01-01,M,3034209649,4835 W KENTUCKY AVE,80219-2262,JULIETA ZAHARA,PULIDO,JULIETA@BOLAVIP.COM
19442985,JADA JACINTA,BACA,2013-07-23,F,3034214942,774 RACE ST,80206-3732,FABIANA CRISTINA,LARA,LMARIEN@PANTAGRAPH.COM
19441968,JADE ROSEMARY,JOSEPH,2014-03-16,F,3034655877,2324 FEDERAL BLVD APT A,80211-4600,TAMMY LYNN,JOSEPH,JAMAR@OPG.EDU
19443036,JASON JOSE ENRIQUE,PINA,2011-03-11,M,3034518642,784 MADISON WAY,80102-7831,MARIANO ALONSO,PINA,CSORIANO@CENTRALINA.ORG
19438604,ZAFA APRIL,CROUCHER,2012-10-12,F,3037977618,4205 E 119TH PL APT E,80233-1745,FATHER,WHITE-HEAD,KIMMELGNOMES@YAHOO.COM
19438606,KIM-BERLY MILDRED,HOLTER,2010-01-21,F,3034251950,9436 CEYLON AVE,80010-4169,CHRISTOPHER TAMAS,CLARK CORNELIUS-,DOMINAZIAH@GMAIL.COM
19441584,MATTHEW DUGGIE,COLE,2009-07-24,M,,9784 W EUCLID DR,80123-3196,MALVINA MEG,COLE,PR@JASMINEAIRDELLE.COM
19439563,STEPHEN AUGUSTUS,FAUVER-DIXON,2002-10-06,M,3039266802,6301 S KILLARNEY ST,80016-1293,REBECCA MNU,STORM-FAUVER,W.FAUVER@NEWAIRPORTINSIDER.COM
19443675,NOAH SAKARIAS,SONNENBERG,2010-03-26,M,,351 WADSWORTH CIR,80504-1556,DENIZ KENAN,SONNENBERG,CV@CONSONNI.ORG
19439323,LUKAS,BADELS,2009-11-15,M,3037716367,1020 15TH ST APT 10I,80202-2304,JOCELYN,BARTELS,BERTEL338@GMAIL.COM
19443486,AMADA QUEILA,ORTIZ,2014-10-14,F,3034609608,27553 MOUNTAIN BROOK DR,80433-6110,CRISTOBAL JUSEPE,ORTIZ,
19438082,NALLELY,GARCIA,2011-04-30,F,,387  HARDYWOOD ST,80206-3008,RACHE LUCIA,GARCIA,JUSTINOTHERCOCK@GMAIL.COM
19439462,BEATRIZ DIEGA,TRUJILLO TRUJILLO,2006-11-15,F,3038415264,345 S OLIVE WAY,80224-1354,MR. STEVEN PAVO,TRUJILLO,LIBBY@VOX.COM
19441716,SAXON CARTER,COOPER-VANDY,2010-05-31,M,3037796641,19823 E 47TH AVE,80249-6720,WEBSTER ESMOND,COOPER-VANDY,XARXA@TELERCOOPERATIU.ORG
19439425,DOMINICA CALLIE,WASHINGTON,2016-01-01,F,3039227857,7157 DRY CREEK CIR.,80112-2543,TONY,WALTER-NAVES,TONYN@GRINDETHOS.COM
19439292,SELENA ABIGAIL,MCDONALD,2003-01-09,UN,3039861945,191 S JOLIET CIRCLE    APT 103,80012,WILLIAM,MCNAIR,ICYCHOPPA@GMAIL.COM
19443075,JUAN IKER,GALLEGOS,2011-03-03,M,3034212487,7518 S WEBSTER CT,80128-4857,CARMELITA PAULA,GALLEGOS,FER@ALTAPELI.COM
19437727,FRIDA URRACA,GUITIEREZ,2011-03-06,F,3033643786,10674 CRYSTAL CIRCLE,80022-9559,REGINA MAITE,GUTIERREZ,
19437631,SRIKAR SHREYAS,CHANDANA,2010-07-01,M,3036739115,7822 S CLAYTON WAY,80122-3303,SUNITA DITI,CHANDA,FATBOI0812@GMAIL.COM
19439979,EMA RUBY,LEVEQUE,2012-03-05,F,3034292536,2061 PHILLIPS DR,80233-1382,IKE RAPHAEL,LEVEQUE,FREAKEH@LEVELUPAGENCY.NET
19443084,ALONDRA LANA,PEREA,2009-02-28,F,7208700449,12353 MEADOWLARK LN,80021-4199,SIMON AGUSTIN,PEREA,
19440507,OLIVIA NADINE,PFANNENSTIEL,2014-01-27,F,3033298819,10046 GWENDELYN LN,80129-6216,JOHANNA SIEGLINDE,PFANNENSTIEL,ANSHU@KWANENT.EDU
19440027,TYLER JERRY,SIMON,2010-04-02,M,3034257528,9923 CANDLEWOOD CT,80126-7863,CARLIAYE MANJUSHA,SIMON,MARIO@HUMO.COM
19438876,RONI-NOAH,SVENSSON,2010-01-30,M,3039049882,14428 E ELK PL,80239-6418,KATHY-ISABEL,SVENSSON,GIRLSCOUT@ISLAMICHOUSEOFWISDOM.COM
19442583,MARIANA NIKOLINA,RENDON,2013-05-14,F,3039202664,10513 PIERSON CIR,80021-3523,CAROLINA LUPITA,RENDON,CAROLINAPITA@FUNDACIONTEATROAMIL.EDU
19441080,AIDEN JOSEPH,DEWETT,2012-12-19,M,3037599139,19924 E LASALLE DR,80013-9440,SUSAN BET,DEWETT,AITOR.SANZ@EXCELTIC.COM
19441215,CHRISTOPHER DENZIL,ALLEN,2010-10-27,M,3033318658,6307 S WALDEN WAY,80016-1150,NITA MAXINE,ALLEN,VHJ@VILASHJENSEN.ORG
